Width	Diameter	Pcd	Et	Dia	Manufacturer
26	11	28	17	10	26
22	10	19	93	41	22
6	7	34	9	73	8
6	11	43	41	103	33
21	17	34	22	30	76
4	19	3	41	41	61
17	12	20	72	37	15
23	17	35	5	76	74
7	19	36	53	42	73
20	19	10	7	105	46
27	19	3	4	56	21
5	4	27	48	36	40
15	3	33	12	94	46
15	1	32	85	20	62
20	1	26	75	59	29
6	18	36	110	64	34
12	8	40	14	93	43
18	17	3	61	19	75
28	2	38	84	32	16
2	6	26	19	13	74
17	9	6	19	66	54
5	6	8	2	79	63
19	10	28	111	103	25
16	1	18	28	73	11
18	14	20	72	44	5
22	6	37	89	46	31
21	17	7	90	22	4
9	6	31	17	14	41
14	1	7	26	91	78
22	6	35	80	37	8
23	13	16	63	47	19
22	3	32	46	70	5
11	4	37	28	83	40
10	10	15	112	33	58
9	5	6	43	22	63
23	13	27	77	54	60
20	4	41	46	46	71
3	17	38	55	32	17
8	15	24	72	77	56
24	14	34	41	19	48
7	10	14	96	105	76
7	4	43	75	53	60
4	12	7	100	72	30
12	19	15	40	49	20
2	16	42	27	105	16
19	6	23	53	73	16
27	10	38	22	99	14
20	12	22	4	78	72
10	13	23	25	37	36
4	9	15	94	88	53
16	8	30	105	39	47
3	12	20	29	48	7
21	1	3	56	97	65
6	5	1	39	82	76
18	15	19	83	90	41
15	6	25	10	70	57
3	5	33	72	28	48
25	9	7	104	73	20
23	1	15	35	3	12
3	10	20	111	43	59
20	17	16	43	32	32
16	8	6	74	33	49
6	10	25	8	6	34
16	12	42	38	51	13
19	4	9	27	46	32
16	6	1	14	5	41
22	11	42	73	16	6
25	17	24	11	73	68
10	8	36	34	90	52
7	6	24	44	21	29
22	19	6	87	23	37
20	5	25	60	78	58
26	10	28	10	79	46
2	13	24	89	67	10
9	9	9	66	65	34
18	1	41	41	16	55
28	12	25	91	57	21
13	13	6	76	52	56
4	9	16	80	64	33
25	1	18	1	43	43
19	18	33	94	59	41
21	9	22	22	105	47
16	4	17	13	62	8
22	8	34	36	18	56
17	1	14	34	74	8
1	10	34	4	53	71
21	7	9	84	5	73
25	3	33	14	28	2
24	18	36	81	95	64
27	5	11	104	7	70
7	9	15	44	73	31
23	19	28	62	82	60
18	12	15	12	74	57
19	12	42	68	90	48
18	1	27	29	56	35
1	2	43	42	67	21
20	3	37	67	57	68
21	18	19	25	15	34
7	3	34	112	30	16
18	6	7	68	52	59
1	3	7	14	53	26
7	15	43	47	18	15
13	16	33	34	84	58
28	11	10	58	19	70
8	12	18	31	42	39
28	5	12	95	7	25
28	5	22	24	48	44
16	12	31	59	70	16
21	4	27	69	47	21
13	12	23	90	67	37
8	13	35	2	100	3
18	16	41	16	47	24
16	11	41	25	92	23
27	9	3	85	70	59
26	10	38	92	59	19
19	5	29	76	44	50
21	10	40	74	82	71
14	2	13	109	77	70
18	10	36	20	82	46
24	14	21	30	58	48
15	12	41	90	45	34
23	2	31	11	48	56
18	3	5	51	47	10
22	8	21	9	102	46
17	12	15	22	10	40
14	4	15	111	21	51
22	5	42	93	46	25
4	10	40	40	27	61
18	14	4	68	81	15
8	5	8	75	24	64
13	2	5	9	105	28
11	6	32	42	26	53
13	3	42	7	51	55
11	15	42	80	49	68
17	14	40	11	80	7
24	4	36	111	98	58
23	9	30	83	91	46
14	5	33	32	54	67
23	11	10	28	54	29
14	11	10	62	5	57
21	3	43	90	34	53
8	13	19	44	7	44
11	1	34	74	2	57
21	6	6	7	95	43
26	4	25	103	76	5
12	15	2	112	89	21
26	13	17	111	48	16
3	5	41	81	78	66
12	7	19	6	84	74
13	7	3	13	26	6
11	18	28	54	94	27
28	10	8	112	12	20
3	2	14	99	50	66
23	12	25	39	87	77
11	4	13	77	11	43
7	9	20	110	40	8
18	14	24	61	63	37
3	2	20	72	90	60
26	17	7	91	40	53
18	7	43	106	25	57
15	1	33	8	104	36
25	17	31	43	59	56
21	6	37	46	63	51
6	11	39	110	16	23
25	13	30	7	14	44
3	5	13	9	9	5
20	19	37	50	69	23
10	2	43	98	1	49
12	6	7	44	84	5
15	12	4	61	48	3
17	7	3	42	84	20
15	14	13	104	74	68
24	5	31	91	51	57
21	2	2	81	31	18
6	18	7	48	59	13
4	5	2	3	14	19
9	9	37	16	75	3
3	13	30	111	39	49
22	12	23	96	104	6
9	14	26	56	52	49
10	2	14	62	50	30
24	6	3	106	8	65
14	16	42	40	79	76
13	11	10	72	94	45
10	9	41	88	87	2
5	12	1	82	92	54
4	4	34	18	46	63
3	7	19	110	71	33
8	2	1	24	16	65
2	14	26	75	42	38
2	4	16	59	81	54
9	10	11	20	6	70
27	15	8	97	4	23
11	4	39	76	19	13
28	11	6	31	61	40
15	1	33	113	23	74
22	3	11	42	28	70
23	5	33	68	32	7
8	13	33	106	15	30
7	15	6	103	102	56
18	3	6	24	21	54
17	9	7	75	28	18
24	3	21	90	18	71
1	17	26	23	79	10
11	12	39	104	96	16
20	12	9	79	104	47
23	3	12	109	97	22
13	6	3	87	55	8
22	15	15	36	60	23
21	12	12	42	105	22
8	16	14	43	88	36
24	9	26	24	14	3
2	7	1	81	93	57
13	8	36	98	24	74
18	9	5	66	93	20
13	7	20	63	80	61
11	18	3	50	74	58
23	2	18	29	86	44
22	19	20	80	17	11
16	8	7	7	74	1
7	8	11	37	100	48
1	17	3	33	57	13
7	17	5	18	81	6
13	4	14	42	46	50
19	15	10	54	9	4
26	5	15	86	51	75
12	11	33	53	32	50
24	15	13	71	39	76
4	8	42	80	94	9
21	5	19	74	54	75
15	2	5	43	29	15
25	16	29	41	47	76
8	14	9	91	90	59
5	5	29	66	88	30
20	1	1	23	43	15
15	14	28	100	87	68
22	17	22	79	41	54
21	14	39	11	30	59
24	8	25	85	97	18
27	18	1	2	46	22
17	7	19	97	101	62
15	5	23	4	7	3
16	8	22	34	49	12
13	12	30	97	93	48
27	3	9	71	70	36
10	10	3	40	99	54
23	13	12	97	92	12
12	15	11	98	19	6
19	12	15	77	29	3
13	3	40	102	50	6
24	16	16	11	28	73
6	18	32	13	44	45
27	4	18	29	15	60
16	7	32	1	13	47
23	19	6	107	3	54
27	1	2	65	71	42
18	19	42	91	29	5
22	7	30	14	26	16
8	9	9	63	82	45
21	13	22	55	1	18
19	8	37	60	99	70
13	14	7	64	105	31
23	5	41	85	21	36
28	2	20	99	2	16
26	15	36	43	89	60
24	12	37	37	15	1
1	17	30	15	27	29
4	4	25	71	29	10
2	1	43	62	33	51
26	5	32	85	67	19
6	8	18	80	95	55
22	10	33	58	30	10
17	16	4	64	103	66
22	12	20	101	68	26
6	5	9	18	64	49
27	5	13	105	102	22
2	18	36	34	97	33
4	7	15	40	18	62
19	6	14	107	104	26
4	16	22	7	61	67
3	12	27	42	36	77
20	18	12	73	36	7
1	9	39	90	66	73
28	7	18	74	102	6
28	14	2	55	70	44
15	8	34	32	97	39
23	19	4	106	54	38
5	17	22	25	41	8
21	6	24	107	46	67
4	17	7	97	28	24
27	14	42	47	66	9
4	12	12	50	100	70
21	17	13	55	14	29
2	11	17	79	25	74
4	11	13	109	43	52
9	12	12	12	40	69
15	10	2	2	75	37
12	1	16	1	62	74
23	14	24	54	97	14
10	8	1	46	47	49
8	2	30	5	105	38
9	3	38	96	82	17
28	2	40	32	80	24
15	9	29	6	13	23
24	8	40	40	51	26
22	9	1	88	68	28
5	10	5	47	48	2
22	5	28	14	19	44
22	6	1	6	21	30
26	3	30	83	73	56
2	10	2	1	67	38
6	4	29	112	59	77
2	18	7	29	102	69
24	15	37	75	89	1
24	1	26	23	63	74
10	11	5	25	8	7
26	19	16	56	23	1
11	8	33	69	45	10
4	4	16	55	67	5
14	1	20	64	19	1
3	7	24	68	5	11
25	10	36	55	44	61
7	4	41	41	75	43
8	19	24	43	38	31
2	7	31	59	71	52
10	11	21	111	3	77
23	5	12	78	105	8
14	15	31	10	31	70
11	13	31	48	18	73
7	12	30	5	104	28
1	17	18	66	105	62
3	5	8	7	17	53
14	13	31	41	11	41
22	9	40	61	60	46
26	8	20	92	104	17
15	17	37	106	45	20
9	18	3	79	63	46
22	11	36	46	94	1
28	12	19	25	17	16
3	10	7	23	12	22
1	18	15	35	51	56
2	15	39	81	94	15
3	1	40	40	70	52
12	10	43	15	43	69
12	9	17	51	77	47
25	17	41	46	11	16
19	5	8	29	80	71
14	3	23	57	54	71
27	8	1	71	62	1
10	10	31	79	40	55
5	18	18	44	76	69
23	17	17	2	2	50
12	17	30	16	102	29
27	1	25	18	50	52
20	3	13	7	79	13
14	15	6	25	83	27
28	19	43	50	102	19
16	13	40	84	3	2
8	10	41	91	5	4
7	9	34	89	5	34
6	10	33	72	53	13
16	1	18	78	26	12
15	2	33	58	11	8
18	12	5	94	36	57
20	17	7	65	54	63
20	4	27	36	91	32
23	1	33	84	54	47
16	3	5	37	14	73
20	12	11	55	102	3
16	5	7	17	98	10
4	8	36	41	28	10
19	19	6	44	74	39
25	1	26	67	52	39
25	13	6	79	62	39
15	12	22	41	46	5
21	17	3	100	57	25
10	19	30	97	12	17
10	2	38	75	25	23
27	18	2	6	91	35
21	10	42	4	46	65
4	3	6	25	105	39
8	7	35	97	6	32
1	1	12	25	101	72
7	13	11	73	27	17
7	17	4	94	99	30
6	4	37	113	97	78
13	12	27	43	46	69
15	10	11	82	76	31
7	13	22	28	61	60
17	10	29	54	6	9
9	9	40	55	9	36
19	16	12	24	83	5
12	14	35	27	58	33
18	16	11	38	45	36
11	2	43	41	82	68
2	10	1	91	58	72
21	7	30	24	79	21
3	13	34	101	2	71
22	10	18	71	51	67
3	9	4	76	87	61
10	11	41	100	85	9
16	9	13	54	33	34
17	19	37	1	24	60
14	16	19	59	86	27
4	1	33	69	4	29
8	16	21	46	24	57
18	7	28	69	74	47
7	17	24	34	7	56
27	12	14	47	35	45
7	10	31	78	57	75
6	3	32	80	20	34
27	16	3	103	95	58
28	7	15	23	45	65
1	16	2	8	41	66
26	7	40	96	42	40
13	19	28	99	39	67
28	5	9	65	16	2
9	3	4	72	71	29
22	10	27	51	12	58
19	11	10	60	31	54
16	17	22	56	24	47
20	19	10	11	43	18
6	9	17	79	52	26
26	15	33	51	5	28
13	18	17	102	44	30
20	6	40	18	71	1
18	4	32	21	52	4
7	14	5	61	82	8
17	18	32	37	31	34
10	4	27	7	72	9
14	13	17	63	103	44
27	5	5	101	52	7
6	7	10	67	63	8
13	8	12	87	104	66
24	5	19	54	12	39
14	4	29	77	34	28
19	6	10	39	80	67
2	9	14	105	36	44
24	6	41	82	68	10
4	17	40	34	56	18
28	12	36	109	15	39
15	10	12	50	1	43
27	3	21	52	44	59
25	8	2	59	84	6
17	16	35	15	19	64
19	18	1	29	45	62
11	18	35	94	14	75
12	2	38	45	14	14
12	15	32	75	23	53
5	6	18	1	40	35
6	13	2	98	34	4
2	9	38	40	53	9
9	4	19	93	7	62
19	6	12	2	92	21
14	12	20	99	35	7
18	2	33	65	21	41
28	3	33	113	104	63
2	4	10	90	63	44
13	8	2	21	24	40
19	8	30	93	20	29
8	1	20	71	86	65
16	10	16	103	17	70
7	15	33	21	83	25
6	10	10	111	95	27
16	9	5	82	51	20
21	18	27	100	38	74
27	18	5	22	87	26
9	10	22	21	69	33
2	1	38	54	66	37
24	2	6	107	4	41
11	8	37	97	94	13
2	17	6	108	102	51
3	10	40	53	93	60
26	14	10	109	63	71
2	13	21	24	82	2
18	15	37	62	100	14
3	7	37	54	85	29
11	18	3	40	54	23
3	3	30	31	21	6
17	3	9	104	80	3
12	1	7	104	81	10
17	2	20	24	17	36
1	19	4	6	60	9
6	10	33	90	43	3
11	15	27	107	5	73
25	11	7	58	103	3
4	10	35	42	2	27
19	6	2	77	16	55
20	14	4	14	48	77
5	15	2	99	63	10
4	2	36	100	93	61
17	5	38	76	24	72
10	17	34	77	63	29
19	16	40	57	7	54
19	9	9	49	84	72
4	1	4	62	30	44
15	16	18	108	49	25
25	8	23	74	76	44
17	19	16	108	7	74
14	3	9	13	32	37
18	3	23	69	72	14
7	14	38	47	95	59
1	18	17	109	86	25
17	18	12	99	25	75
12	18	27	100	30	38
3	7	40	10	25	22
15	19	17	35	1	2
12	16	31	106	71	37
28	17	4	89	95	24
18	4	37	92	75	67
26	9	40	88	50	62
25	8	29	46	45	73
25	14	17	63	30	15
22	7	12	90	56	23
12	6	37	89	92	5
5	3	24	5	74	54
15	14	6	10	69	16
8	1	9	21	27	27
21	13	22	67	67	69
4	7	34	21	47	67
24	2	3	105	31	36
22	3	6	7	25	65
2	6	33	85	43	50
3	15	25	75	40	34
13	11	22	18	44	73
14	4	26	107	71	2
11	5	8	113	2	72
13	13	19	75	63	8
10	10	32	21	53	44
24	13	15	50	33	22
16	7	38	76	62	71
28	19	14	67	6	65
12	10	26	103	79	38
6	3	31	48	65	69
4	13	5	103	6	25
21	9	13	99	55	19
27	5	23	10	61	64
19	14	4	19	38	56
13	18	5	53	10	24
25	4	18	100	27	60
3	1	16	33	32	48
11	16	30	41	36	11
14	5	40	25	4	68
27	4	4	108	33	67
20	1	19	56	33	33
22	12	27	10	7	47
21	5	11	28	20	36
11	13	6	57	62	15
28	18	31	83	7	59
1	15	10	102	19	73
25	10	39	94	98	28
9	7	24	64	87	72
28	16	11	28	100	37
21	11	17	29	38	49
6	2	9	56	72	62
1	9	5	87	71	51
3	5	26	87	12	9
1	5	38	27	74	73
24	1	38	88	89	32
18	12	1	105	67	72
4	15	29	16	29	59
26	13	16	18	43	6
26	8	32	113	11	67
11	3	37	101	6	51
7	19	28	59	17	14
16	14	19	96	35	5
10	19	28	100	48	5
20	8	14	103	87	36
3	1	31	9	46	59
1	14	19	56	102	60
6	6	21	24	50	57
15	16	30	31	30	73
25	9	13	18	5	19
15	4	35	80	100	45
7	3	22	17	102	67
3	1	15	83	39	2
13	5	37	47	92	34
26	7	15	9	21	49
27	2	24	45	88	10
12	19	4	87	35	27
12	19	2	56	41	66
11	12	4	92	24	39
20	6	15	49	96	23
23	19	22	7	11	40
23	12	4	80	81	74
7	5	39	103	22	43
22	10	12	32	102	47
17	2	20	67	74	5
21	13	32	69	61	25
17	14	1	98	87	13
12	12	2	24	29	53
23	8	24	5	44	32
12	16	13	25	52	19
13	7	43	53	72	21
4	6	11	62	90	25
21	1	32	43	55	43
1	19	41	66	32	65
12	5	31	19	81	61
24	7	24	72	20	72
18	14	3	42	17	35
14	10	27	32	3	46
26	18	42	22	47	33
10	6	39	75	79	20
11	14	42	110	44	14
20	15	11	77	59	12
25	2	29	97	104	37
10	12	20	100	32	72
18	16	23	33	39	78
28	12	42	19	6	63
11	9	15	37	37	26
20	2	24	82	12	73
15	16	35	40	43	72
10	19	10	84	25	9
18	11	9	88	3	31
3	8	28	99	74	9
26	1	43	20	29	32
2	9	40	104	102	28
17	6	16	78	54	10
21	6	7	80	65	76
28	4	14	72	92	18
17	3	8	102	36	78
17	14	42	111	83	4
17	2	43	99	78	33
8	13	38	51	89	3
4	1	25	22	91	60
11	12	9	4	84	29
6	5	15	63	63	57
28	2	39	96	25	24
28	12	15	22	29	29
22	7	37	49	87	12
27	5	10	34	66	34
23	1	2	93	73	58
3	7	1	28	14	65
5	6	39	32	100	34
22	5	2	66	80	55
8	7	21	90	11	65
25	16	38	74	30	1
9	18	35	39	48	30
26	18	5	8	105	53
16	14	12	75	12	58
24	7	3	77	36	56
23	17	14	86	55	50
11	10	10	66	34	11
25	2	36	97	24	20
9	10	31	81	98	74
15	11	28	2	68	57
21	4	15	54	69	73
8	17	18	22	31	34
5	4	24	111	86	1
18	10	38	79	14	42
7	1	23	25	67	53
14	2	5	98	96	59
28	11	30	47	79	19
11	6	41	83	87	46
3	16	30	76	26	78
14	11	28	3	37	50
19	15	37	86	88	11
23	4	36	16	50	42
26	18	38	46	82	42
19	7	40	30	2	25
20	2	9	22	75	14
11	10	13	91	4	28
24	3	10	12	42	42
3	3	9	102	56	47
11	11	13	93	79	78
28	10	21	64	14	44
19	2	30	69	6	18
18	3	37	28	15	28
26	12	15	33	49	38
2	6	8	19	96	5
8	3	36	49	36	41
20	19	18	51	17	77
27	6	39	74	104	54
2	16	16	102	45	13
11	1	18	50	22	6
11	16	32	51	18	37
1	12	24	112	36	76
23	7	22	7	96	52
9	2	39	37	71	16
28	14	42	44	14	40
23	11	11	69	82	39
8	16	19	42	18	51
21	7	42	44	81	13
2	2	26	52	99	19
11	6	11	102	86	22
4	12	7	32	2	37
28	17	38	60	22	78
8	17	2	10	44	36
2	11	32	11	65	23
8	1	40	9	59	14
13	5	16	96	87	51
18	17	35	87	15	22
6	10	8	108	43	5
26	3	19	40	81	59
5	17	6	112	16	70
3	9	38	30	64	13
22	4	12	101	67	16
21	5	39	73	6	42
23	12	14	22	83	77
5	8	26	27	69	7
19	19	39	21	42	56
28	15	4	91	35	58
18	1	42	60	42	52
8	17	10	52	6	23
12	9	20	62	60	8
8	15	12	30	100	77
1	14	11	89	36	6
8	1	36	12	100	19
15	8	26	6	75	70
11	7	8	16	38	76
23	13	11	59	43	10
2	9	34	49	26	42
16	14	10	109	5	13
25	13	9	108	53	77
21	14	8	48	2	34
18	9	23	102	3	50
22	17	30	86	94	70
16	11	26	12	89	77
26	10	11	16	46	65
18	2	10	93	62	43
23	4	5	107	61	75
21	16	16	5	18	60
24	14	20	99	67	23
20	8	4	9	19	55
17	13	24	95	92	52
6	17	20	22	34	65
13	9	6	80	80	51
27	19	31	59	39	33
23	10	19	29	79	74
23	12	21	41	27	52
2	15	17	106	99	68
11	17	5	18	52	70
7	10	38	19	36	75
19	15	26	20	81	62
17	4	27	58	63	75
3	6	34	4	28	41
2	13	34	14	16	67
6	14	37	82	73	33
5	10	38	56	50	25
16	13	5	42	100	54
15	10	39	110	33	10
18	19	13	63	105	7
21	10	5	86	66	14
28	10	3	12	36	67
20	1	15	82	89	2
18	16	33	44	55	15
3	5	39	32	77	60
9	16	7	87	96	11
4	19	3	76	102	44
16	13	16	17	36	68
12	9	36	12	19	73
3	5	40	82	102	9
16	6	31	23	3	8
16	11	31	59	74	31
7	10	7	1	98	25
13	8	19	62	27	71
27	17	9	68	84	61
26	18	8	6	41	63
28	1	25	62	62	56
25	17	24	53	7	9
24	6	40	55	8	11
13	2	8	36	102	78
21	4	5	94	97	64
19	3	6	49	3	58
5	4	31	21	87	37
19	14	18	68	93	25
12	18	15	63	57	22
7	7	38	18	70	48
23	17	20	7	91	39
26	6	18	54	7	48
14	8	38	44	83	78
9	14	6	86	67	58
6	7	11	53	26	59
2	4	11	19	18	16
4	16	19	20	7	57
11	11	20	62	65	63
15	7	1	94	83	54
1	15	41	19	79	69
19	8	19	113	94	33
3	4	26	23	21	24
1	18	38	85	34	27
13	10	22	45	23	75
9	15	40	90	19	2
8	12	20	7	70	34
6	15	39	77	99	27
28	17	18	3	46	2
18	12	7	69	64	58
7	1	38	42	1	45
4	7	3	53	75	76
18	2	27	88	28	71
1	8	5	61	102	58
16	10	14	94	100	31
19	18	5	81	66	32
27	4	33	53	41	70
27	11	18	52	52	15
20	14	2	41	49	30
13	8	3	71	22	53
6	18	32	38	21	55
8	17	42	53	85	69
18	9	10	105	7	66
12	8	9	33	62	66
6	4	13	49	45	38
12	2	9	99	26	27
16	8	27	15	29	12
17	15	31	54	80	16
20	14	23	48	31	53
8	16	14	38	33	7
27	7	33	65	7	71
9	15	28	36	12	29
6	17	23	58	24	54
8	13	10	13	60	35
4	16	39	94	91	25
15	8	37	28	91	55
23	11	33	69	80	9
19	12	29	113	92	75
7	6	32	102	82	25
3	6	43	31	98	18
21	16	30	15	81	30
16	5	9	110	101	70
5	3	13	94	30	39
2	5	18	63	44	41
13	14	29	98	60	72
6	1	38	104	12	1
16	2	15	49	60	44
5	4	39	83	77	1
16	5	43	20	17	12
27	10	6	113	100	3
24	2	18	45	3	40
19	2	38	72	47	53
20	8	28	100	64	1
22	2	41	9	30	30
19	2	20	65	57	52
8	2	25	110	23	27
17	11	32	58	49	42
10	2	19	47	86	7
8	16	14	91	28	77
25	5	13	34	42	35
13	19	9	77	65	64
4	5	24	39	9	5
4	8	37	35	78	54
12	11	39	99	54	52
20	5	14	41	55	1
8	2	36	65	64	5
2	10	26	24	72	15
10	10	21	3	51	37
7	6	13	91	38	41
2	17	17	33	50	17
9	10	12	66	56	46
20	12	4	85	6	20
26	7	11	103	98	41
17	3	24	9	52	47
24	12	16	41	15	17
6	14	43	95	101	68
9	18	6	11	92	70
23	6	35	93	92	6
6	8	7	41	21	61
26	9	37	45	90	18
9	3	23	7	4	6
21	5	37	21	37	1
24	16	18	47	68	23
6	4	21	48	104	48
13	1	42	47	9	22
27	11	40	26	67	58
24	2	35	20	58	39
18	7	11	54	57	6
6	9	11	103	29	50
21	5	14	54	67	7
12	10	24	6	29	33
18	19	28	46	68	55
24	19	20	101	99	8
26	9	27	13	71	4
14	14	2	51	92	62
3	6	24	53	68	29
28	13	27	93	50	34
3	6	28	47	60	74
27	7	25	95	98	78
2	15	15	93	64	20
17	10	39	13	67	39
22	8	20	67	1	59
22	9	32	63	1	4
5	16	34	57	60	61
22	1	14	97	37	5
23	19	37	67	37	27
22	7	30	30	7	56
24	5	23	106	23	40
19	7	16	67	77	54
4	8	22	90	53	25
5	11	12	113	85	10
28	12	27	97	71	28
21	5	20	63	89	40
17	5	40	87	90	28
18	7	34	100	67	73
15	9	3	8	18	21
26	1	19	4	40	7
23	9	27	102	48	53
21	2	28	38	47	50
27	4	9	2	77	39
12	9	9	46	36	74
25	17	26	33	22	55
3	17	22	77	1	16
13	13	43	85	83	45
8	12	7	58	69	11
24	17	43	109	19	42
23	3	5	14	61	51
26	6	21	26	104	62
12	16	40	100	37	13
14	16	38	1	31	63
11	16	40	36	78	24
25	16	37	48	99	66
21	1	3	60	72	27
28	15	25	21	74	48
20	1	15	111	42	33
12	14	2	39	99	54
9	2	4	91	41	74
3	1	42	37	95	20
10	11	34	13	19	34
21	9	8	76	84	11
5	9	17	96	45	77
10	11	30	47	93	77
15	8	15	54	13	64
26	19	40	80	6	22
4	2	14	63	41	53
4	11	10	85	22	15
3	14	38	101	24	27
25	1	10	60	32	62
22	4	15	28	53	53
26	14	30	23	11	45
26	8	6	38	8	21
13	10	15	67	18	70
21	2	7	1	91	11
27	9	41	45	35	76
13	4	32	27	33	23
24	3	35	58	96	74
14	14	28	67	70	60
18	17	16	96	88	34
15	3	7	32	46	7
27	5	30	5	98	4
26	13	7	18	96	3
11	6	7	56	45	74
23	19	20	79	23	43
26	10	22	34	65	17
8	1	37	9	82	62
17	8	1	70	93	31
18	12	7	74	59	72
23	13	24	8	23	15
11	10	29	33	37	77
2	10	7	58	68	57
10	3	3	75	73	5
7	12	2	64	93	9
9	3	29	58	1	53
21	16	19	39	69	35
14	19	43	90	23	49
24	2	1	41	23	8
15	4	34	32	53	38
14	10	31	76	93	29
28	1	7	96	89	4
12	14	19	51	29	49
8	19	8	27	90	54
15	2	22	26	3	16
10	9	12	94	60	14
16	15	6	2	21	19
6	15	24	43	50	63
25	13	36	51	104	61
26	5	38	106	33	9
25	3	42	9	20	57
18	10	6	9	38	11
8	2	18	59	33	38
6	5	41	34	58	16
18	14	15	22	2	1
9	15	36	99	49	43
18	5	11	56	58	47
9	16	19	51	50	45
4	10	21	38	100	35
28	5	24	49	20	54
26	3	9	35	98	28
21	6	30	23	40	62
2	15	39	7	10	45
1	19	11	96	15	35
15	16	32	40	19	18
25	6	14	18	13	18
6	8	28	30	77	55
9	11	40	36	49	31
28	15	2	25	88	3
4	15	6	77	48	8
12	4	14	21	64	45
21	4	14	99	34	65
11	3	2	45	56	60
5	7	4	7	44	76
19	1	30	14	69	10
5	1	18	16	8	26
20	1	42	55	30	74
17	5	19	62	56	12
20	19	11	57	50	37
23	19	34	13	31	37
16	8	9	62	89	48
13	6	29	68	82	32
23	7	38	48	71	35
24	1	25	26	54	22
25	18	9	29	67	50
10	19	31	71	11	25
18	12	24	29	13	58
7	15	27	7	92	63
4	9	6	19	55	38
15	18	7	29	85	43
20	14	35	87	70	42
27	16	38	64	21	17
28	9	26	89	1	68
1	9	12	95	90	19
15	12	9	108	91	73
7	9	1	12	73	24
24	15	12	54	8	52
2	19	3	68	101	76
11	18	42	40	65	24
20	12	37	65	86	25
11	2	34	78	79	61
15	5	18	29	42	56
12	6	27	18	58	40
4	1	25	38	101	57
27	2	35	54	61	2
14	16	9	66	28	64
11	9	23	99	85	45
4	18	29	33	35	64
15	9	2	9	85	20
7	16	6	77	66	26
3	5	33	46	51	7
15	3	8	7	39	8
15	4	19	60	62	30
20	16	28	70	102	40
22	5	12	84	11	38
25	9	8	52	11	43
11	1	20	93	32	71
11	7	2	5	89	22
7	5	22	98	67	74
17	11	10	1	81	40
24	13	12	83	10	44
9	10	2	29	43	77
18	17	12	26	24	72
20	1	5	33	36	20
13	15	5	22	12	15
24	9	1	72	98	31
4	14	29	1	93	32
13	16	13	81	80	78
17	9	10	68	69	56
23	7	36	3	97	9
5	8	33	46	98	55
25	2	41	15	75	35
28	16	21	70	44	51
1	11	41	42	72	74
25	3	38	102	88	52
24	4	6	41	72	12
2	1	3	58	86	4
7	14	27	2	1	47
10	10	26	75	87	55
19	19	41	35	48	13
19	16	18	98	51	63
23	4	23	17	7	51
14	12	21	91	32	8
9	12	38	86	89	17
16	16	20	55	26	35
4	16	31	91	65	21
24	18	3	45	11	78
17	15	21	69	104	78
14	1	15	111	62	56
11	2	18	49	57	29
14	3	5	44	22	14
12	19	35	38	102	32
18	4	23	82	104	14
12	1	19	72	10	14
5	14	17	100	79	77
13	7	35	108	75	20
2	16	32	71	26	26
4	18	33	84	17	15
27	10	6	47	1	28
10	1	37	41	24	17
4	17	24	45	42	62
21	8	8	9	8	67
7	13	8	53	33	68
12	9	6	87	93	6
21	7	40	111	51	72
23	14	42	54	73	75
7	17	38	3	100	24
1	8	31	17	29	34
8	4	5	8	89	16
24	2	2	81	62	43
12	12	16	72	67	38
12	14	23	39	2	25
1	16	12	4	105	23
27	19	22	35	69	51
1	2	28	25	27	12
28	15	31	108	17	27
5	7	36	4	45	30
16	10	14	95	59	45
8	18	5	102	68	27
9	14	33	15	51	1
5	5	20	75	88	49
5	19	32	19	92	65
16	12	36	28	76	74
12	15	28	28	36	9
9	3	6	52	36	38
3	7	30	75	36	63
27	5	5	57	45	31
9	10	26	31	5	60
16	4	2	27	26	43
1	16	42	29	78	73
25	2	41	60	89	65
24	9	40	108	86	11
1	7	30	1	64	48
12	18	12	19	3	33
4	10	7	73	39	74
5	17	33	15	88	31
18	11	18	57	65	72
15	11	40	33	19	31
28	11	40	77	101	47
27	10	14	1	105	3
2	19	37	107	29	20
19	12	12	10	77	73
17	7	12	27	2	33
11	9	33	16	83	39
13	3	25	108	73	74
14	4	5	15	26	15
3	6	33	8	48	67
17	18	35	79	20	76
2	16	29	10	35	11
14	11	9	9	44	26
3	7	21	62	2	59
17	14	31	69	21	57
26	4	18	77	94	77
16	4	13	111	78	8
23	11	15	106	67	71
15	2	15	60	97	59
14	15	35	83	5	74
24	12	6	46	8	45
17	11	40	42	54	69
10	5	6	66	96	67
24	8	20	5	84	67
13	3	3	68	73	45
4	15	40	9	87	61
20	12	18	25	48	17
16	4	12	91	72	17
10	4	35	70	53	75
18	17	34	71	81	8
11	2	30	97	13	8
7	6	3	83	78	5
16	11	4	19	105	42
18	7	25	88	60	17
13	12	24	107	81	77
24	4	1	107	93	51
12	15	43	90	46	51
28	5	21	6	80	48
5	8	37	83	17	72
4	8	42	74	29	19
15	7	40	18	10	47
13	10	13	6	46	67
28	2	39	90	30	33
7	4	18	88	56	51
7	11	12	2	53	45
23	18	23	33	66	40
10	9	10	32	64	41
16	10	7	94	69	40
2	13	34	112	62	41
22	18	32	87	1	40
21	1	39	45	18	20
13	11	30	106	69	71
1	5	13	56	83	63
