width	diameter	pcd	et	dia	manufacturer
17	5	1	98	90	64
22	11	46	52	85	78
7	7	18	14	18	88
15	6	27	76	98	63
9	3	3	125	38	29
21	6	25	108	110	79
6	2	16	61	105	29
22	9	34	12	61	72
5	1	27	56	50	2
18	11	17	79	6	67
18	1	22	3	101	53
18	8	34	99	52	1
2	12	12	84	72	75
3	9	27	114	16	88
19	9	30	51	77	49
22	4	25	47	24	12
8	17	46	74	10	47
19	9	19	104	38	65
1	17	12	75	41	56
9	16	45	16	83	53
21	2	37	35	54	25
10	14	26	25	38	28
15	16	45	8	38	48
5	14	47	68	12	20
14	6	16	116	79	72
16	12	17	50	6	63
5	2	39	8	43	3
20	7	50	69	58	60
21	3	13	60	105	23
22	11	10	33	13	34
18	11	41	111	52	80
19	13	40	26	27	81
7	14	23	43	104	46
26	13	2	60	14	5
16	5	41	14	102	81
20	18	8	118	4	71
22	12	24	90	79	62
26	2	41	84	79	85
10	14	25	14	78	23
1	15	27	123	101	63
9	18	19	58	92	47
23	16	14	89	19	41
4	12	37	100	1	84
11	7	5	21	28	87
21	16	35	42	79	24
2	8	38	96	63	69
15	18	3	84	8	42
13	13	21	86	44	54
9	1	1	82	71	87
23	15	18	57	111	9
20	15	28	99	2	45
9	13	38	12	18	37
24	2	15	107	36	29
23	17	17	67	84	86
16	12	34	2	73	74
9	11	38	91	20	13
17	11	4	58	4	81
22	16	18	61	82	21
5	6	41	111	29	72
17	6	12	121	106	20
11	18	1	4	1	49
17	1	50	112	85	42
16	11	22	74	93	39
15	1	12	56	11	22
8	11	37	111	107	27
9	6	33	48	6	74
13	18	10	23	64	13
6	5	11	31	38	16
14	3	20	105	40	76
6	12	39	15	8	36
1	1	12	105	30	26
26	17	23	124	95	17
13	3	37	31	10	73
13	2	1	80	3	12
11	15	40	72	81	33
26	2	9	51	36	27
2	10	1	116	52	65
14	2	10	77	40	38
25	9	33	93	79	56
8	4	3	71	49	6
24	12	6	15	7	25
10	7	6	93	37	89
8	14	50	93	111	87
8	12	9	81	112	28
18	6	14	100	31	33
3	7	21	26	70	9
1	2	31	7	2	29
8	14	30	26	10	78
14	4	10	33	116	9
3	10	32	93	71	74
20	2	4	95	44	30
1	4	21	34	47	13
9	5	47	116	32	37
16	12	25	23	110	34
10	3	35	51	73	7
23	5	46	94	30	89
26	9	33	84	73	89
19	6	12	40	75	40
16	5	18	65	15	39
25	10	33	64	102	29
3	10	15	72	49	51
3	18	3	45	16	53
4	15	26	5	108	28
1	13	25	87	85	82
6	10	11	69	90	82
26	10	21	1	27	61
21	17	22	31	86	49
3	1	39	1	115	18
8	1	44	119	41	2
20	12	14	2	8	87
9	17	51	120	116	45
11	17	35	68	97	22
7	3	19	1	3	33
13	15	14	72	73	53
12	4	22	43	101	7
8	9	33	45	95	61
12	1	33	76	96	14
23	9	48	89	39	21
17	10	46	60	38	60
3	1	8	14	76	73
3	6	34	63	48	70
5	10	31	71	99	55
5	14	44	66	79	30
15	13	31	60	84	62
21	11	12	80	6	40
4	16	44	64	85	49
9	3	43	81	36	18
20	13	11	38	70	71
25	9	17	61	91	70
2	2	43	75	85	8
12	11	27	26	9	20
23	8	10	56	78	49
25	11	42	108	41	8
19	7	7	65	86	80
10	5	26	96	78	8
6	7	16	62	100	60
8	8	15	91	70	18
18	15	19	72	53	87
10	16	45	6	108	37
21	5	15	121	114	28
7	7	6	101	62	59
10	7	13	69	6	54
11	3	15	25	116	77
6	9	4	16	99	13
16	10	1	64	87	19
20	16	28	2	17	89
6	1	32	124	60	5
1	12	25	98	14	1
8	9	25	34	87	82
24	11	40	56	82	74
10	1	30	39	113	2
9	18	40	88	45	40
14	1	51	46	109	28
10	5	49	4	23	42
11	4	14	122	95	84
15	5	44	26	111	12
8	1	30	74	51	75
26	8	21	68	73	82
10	13	15	16	79	5
10	14	19	4	116	17
20	12	18	87	84	29
11	1	20	69	55	74
19	16	49	3	42	87
6	9	25	87	87	60
11	5	2	121	64	47
24	8	37	93	31	15
6	16	29	93	75	46
23	10	47	85	86	61
6	7	28	82	17	69
7	15	30	74	112	18
14	17	10	56	48	83
7	11	27	18	56	6
18	16	21	36	8	45
19	18	11	88	79	49
15	1	17	63	26	9
6	13	5	80	52	46
4	4	44	38	62	49
14	12	42	52	107	50
15	6	5	65	29	81
22	14	50	83	38	83
23	10	42	9	99	37
23	11	13	60	24	64
26	12	49	96	108	36
6	3	20	61	97	56
8	17	34	102	31	10
19	11	42	31	24	63
5	15	44	16	40	89
10	16	24	43	73	34
12	13	2	110	102	15
23	2	51	60	17	82
13	5	27	100	96	60
18	5	12	20	23	49
11	6	14	82	99	88
9	4	47	120	36	82
20	6	4	1	45	65
9	16	31	38	87	69
16	8	29	73	114	83
9	11	39	26	106	88
15	8	25	90	103	15
23	9	11	9	68	2
21	7	30	119	108	55
16	8	45	53	18	34
21	16	30	61	104	20
18	2	47	5	16	52
7	14	12	91	97	7
3	14	9	45	64	46
5	2	8	43	18	73
4	4	20	104	23	30
6	2	21	51	84	70
24	3	1	29	65	8
23	7	48	16	14	63
23	16	27	63	72	36
7	5	35	92	54	78
26	6	20	31	57	64
13	17	13	121	107	31
6	5	36	25	48	73
2	12	16	50	23	78
14	17	28	26	71	45
8	15	8	5	15	61
14	10	1	32	42	40
6	7	22	84	65	20
24	14	2	63	86	81
25	4	24	47	114	74
16	8	22	36	10	10
6	5	46	65	61	34
24	2	47	41	102	83
4	4	38	33	21	32
19	10	9	13	40	11
21	18	50	50	75	35
1	17	18	30	96	78
25	7	4	115	93	5
24	7	42	34	46	7
8	4	33	125	61	1
23	1	8	71	76	77
6	7	11	3	9	49
22	16	38	54	56	18
11	17	19	9	104	87
8	5	46	14	71	70
13	5	32	70	16	77
18	9	45	35	89	72
19	7	22	38	93	45
16	17	4	112	79	68
20	3	39	85	66	10
12	8	25	2	64	41
20	1	47	118	85	66
1	10	51	102	34	3
3	6	29	79	112	39
23	7	41	81	9	36
5	10	6	101	86	47
12	18	27	44	107	25
12	16	23	118	1	35
3	1	12	73	37	82
9	8	50	26	3	28
18	7	10	102	81	67
12	6	5	60	48	6
21	2	25	41	60	33
18	1	46	41	53	89
7	9	29	80	97	23
15	7	28	77	60	76
16	12	19	120	10	5
26	13	22	6	86	29
18	14	2	94	31	53
16	14	34	3	53	35
6	5	23	96	25	26
19	4	48	94	32	72
10	13	8	10	71	47
25	16	20	47	112	72
2	7	34	101	83	10
11	3	26	75	21	26
23	4	38	85	16	58
19	9	40	9	89	38
2	4	18	40	24	23
1	5	43	9	24	80
7	16	21	6	11	14
9	7	14	19	75	12
4	1	1	116	67	39
23	13	2	51	10	33
8	15	25	76	49	18
13	4	10	59	93	47
10	16	43	25	99	79
21	3	24	27	26	5
10	11	18	79	105	17
8	2	10	63	23	55
14	8	35	22	41	74
16	4	13	110	105	11
25	2	51	31	40	9
5	10	11	36	97	68
9	12	41	41	28	48
5	7	39	3	26	72
17	12	27	22	35	85
6	15	46	63	33	35
2	4	5	120	50	80
26	15	27	62	63	20
7	8	13	108	70	73
6	12	1	41	54	14
3	15	28	5	45	43
20	9	21	27	29	35
12	1	15	59	87	44
16	11	48	31	94	67
10	16	26	34	20	12
6	12	24	115	114	57
4	6	24	88	43	45
25	15	46	109	26	56
8	13	42	40	62	58
7	1	19	62	102	71
14	18	29	24	14	88
5	18	26	30	102	5
24	2	2	24	68	33
15	1	45	86	105	8
24	5	25	125	3	88
19	9	1	60	96	63
3	10	17	106	114	72
16	15	42	84	56	60
12	14	41	45	6	83
21	6	9	83	41	69
3	11	34	15	33	5
3	1	8	55	38	8
17	8	37	77	86	39
23	5	25	83	59	1
8	3	48	43	100	14
23	4	51	108	20	59
16	10	35	100	65	12
21	16	4	84	31	43
4	2	28	26	26	34
14	16	1	8	98	74
9	3	20	58	78	29
12	5	27	51	93	87
14	5	19	75	12	62
11	3	9	40	109	10
3	11	11	49	49	52
26	13	46	108	28	81
23	18	14	23	60	2
8	2	26	93	56	51
20	16	51	72	77	20
26	16	10	119	24	87
19	5	6	46	60	1
14	17	36	66	11	57
14	1	31	74	30	58
11	18	30	40	48	28
10	6	3	74	72	31
7	12	1	81	18	64
9	6	46	2	102	4
20	15	22	113	111	13
9	11	48	101	56	63
18	3	43	30	88	76
10	9	2	23	49	74
2	4	22	120	64	31
14	14	50	37	77	32
13	4	26	93	23	38
7	18	32	121	73	76
24	9	17	85	29	17
23	16	12	81	77	9
23	8	35	67	39	66
21	4	38	99	63	29
21	4	26	84	70	31
25	13	38	119	67	50
20	14	11	9	115	81
21	3	17	82	60	21
21	7	49	100	29	3
24	12	25	10	81	83
16	4	37	13	10	31
5	14	9	46	28	22
25	7	46	77	34	63
23	17	4	112	32	47
7	9	49	27	78	82
25	12	1	52	34	14
22	5	13	34	57	63
3	1	1	44	93	81
14	12	34	90	97	85
17	15	48	95	53	83
4	9	4	119	35	9
11	12	28	97	76	16
22	4	13	123	18	15
1	9	30	123	10	50
12	6	51	17	97	74
26	8	41	94	105	41
6	15	26	25	5	47
8	1	46	92	101	11
24	7	24	66	20	67
25	17	4	45	113	23
18	15	48	104	8	46
3	2	50	25	62	87
9	13	17	125	100	30
26	13	10	1	74	55
1	9	46	13	82	42
1	10	20	43	34	84
21	18	46	30	82	56
5	2	29	108	59	49
18	11	29	29	109	63
4	17	45	56	32	23
19	11	25	105	70	81
7	7	51	27	41	79
5	1	24	92	24	73
4	18	42	21	32	4
19	14	18	43	62	88
2	13	43	73	23	37
26	16	25	126	51	60
3	14	14	121	78	2
21	16	9	33	54	88
24	11	42	109	46	30
23	12	29	47	98	7
5	2	46	1	72	85
20	18	28	13	94	82
22	12	44	29	43	33
4	9	50	34	93	85
5	10	38	124	104	72
10	8	9	23	32	79
15	6	31	37	54	55
3	10	20	85	114	56
16	8	29	113	52	42
23	11	42	107	72	70
3	6	46	6	68	67
22	5	23	54	52	79
3	16	40	113	69	10
19	10	42	73	5	26
19	13	30	48	2	62
1	18	47	115	106	70
17	16	6	81	104	6
9	15	29	1	21	78
13	2	39	62	91	69
14	5	29	111	50	34
5	16	4	61	106	46
18	6	6	121	66	43
6	9	13	95	52	56
5	1	10	12	21	88
11	6	29	34	10	81
2	8	4	98	56	79
5	15	2	61	2	27
3	15	18	48	50	47
10	9	21	9	106	32
2	2	34	32	97	80
22	9	23	124	45	6
18	9	8	66	55	13
3	2	38	40	7	77
19	10	43	69	73	85
13	18	33	46	40	43
7	4	15	60	99	81
12	4	26	55	35	19
13	2	20	83	1	45
5	14	1	63	112	62
16	2	50	33	22	66
11	9	44	113	97	53
10	12	6	75	80	58
14	4	1	49	1	73
19	11	13	123	90	71
20	15	34	76	3	47
7	11	22	124	20	14
9	6	26	118	55	85
17	10	25	116	12	49
13	3	21	6	84	9
5	14	50	38	90	24
18	12	37	36	61	70
8	5	44	70	34	1
19	8	8	43	58	38
10	5	51	116	98	55
4	9	33	18	65	7
13	4	2	41	72	15
6	2	9	40	101	26
22	5	11	93	86	4
9	17	27	59	22	58
5	5	34	93	40	81
7	11	45	12	107	28
1	8	43	23	1	76
9	17	19	88	17	68
15	5	38	124	72	52
21	15	24	85	45	50
22	6	15	35	108	29
3	8	38	28	62	78
23	13	19	107	46	19
25	15	38	35	32	54
3	1	4	113	38	58
15	2	7	14	53	22
2	5	13	34	103	86
17	13	22	101	102	86
15	9	36	82	69	46
11	4	19	124	85	10
22	11	14	50	18	80
12	4	44	44	36	44
1	9	48	117	56	36
25	3	36	81	51	85
3	4	4	60	18	24
9	6	23	95	1	72
17	1	17	19	89	53
13	5	5	94	57	6
14	12	22	106	106	45
19	5	30	99	47	53
11	15	15	76	106	10
20	3	39	108	108	4
23	5	1	28	100	35
21	16	18	100	104	24
15	1	6	42	11	40
25	3	10	92	91	35
25	12	33	7	97	19
12	16	3	79	111	69
16	10	9	67	71	59
10	8	15	59	28	83
21	12	43	122	58	83
7	1	36	52	108	71
20	14	45	19	63	56
25	1	44	68	33	16
4	8	2	109	86	26
17	9	50	60	90	11
11	17	50	50	87	41
13	2	32	23	11	39
23	12	39	113	85	25
23	9	1	56	85	9
24	11	44	113	100	37
13	7	40	115	110	69
9	1	37	14	12	1
1	1	6	39	71	18
9	5	2	2	26	49
1	4	24	115	111	52
10	10	30	113	84	47
12	16	23	65	95	79
6	8	50	51	50	77
8	13	51	27	90	17
14	16	33	97	18	65
7	17	3	122	49	34
18	7	34	76	108	40
5	17	26	78	84	58
9	10	33	42	30	76
25	5	3	68	62	45
13	11	33	35	42	50
7	16	4	77	56	28
1	15	40	103	39	17
15	5	32	45	31	16
10	16	28	70	50	68
16	7	44	51	111	22
22	6	41	110	109	8
7	7	20	114	10	80
22	18	7	42	40	50
1	5	17	24	76	37
20	2	49	41	19	72
8	7	48	2	22	84
6	10	34	110	17	3
2	2	35	39	79	32
7	9	51	99	32	77
19	11	37	109	43	22
26	13	36	61	36	7
25	16	5	15	26	73
7	9	38	6	53	68
9	17	36	112	106	26
7	3	49	92	109	87
1	15	34	48	34	89
23	14	38	91	32	21
14	9	41	32	116	24
9	2	33	34	18	23
16	4	29	14	69	41
6	12	44	73	53	27
6	8	30	14	19	19
6	11	14	55	11	25
25	2	30	67	9	80
20	8	25	102	48	47
1	6	43	38	42	32
11	9	10	9	39	12
25	7	41	117	69	26
18	1	20	107	6	20
22	1	39	71	14	74
13	18	22	104	94	88
7	11	3	28	3	41
18	15	50	27	53	46
12	6	15	70	8	84
15	15	32	96	13	28
22	15	43	60	40	42
18	15	21	103	109	30
10	12	41	88	107	53
13	9	25	19	80	3
26	7	23	118	23	67
10	12	24	121	93	4
23	16	49	48	35	32
21	4	42	76	91	38
3	14	38	30	55	65
19	11	22	112	33	22
5	5	38	57	49	72
24	15	3	23	47	7
17	9	2	22	22	36
25	18	50	70	29	7
5	13	44	49	58	78
2	18	3	122	81	31
24	2	45	93	36	86
22	15	15	94	21	38
14	5	30	98	1	19
5	17	7	69	48	13
13	17	26	106	101	50
26	4	25	33	101	54
10	18	33	117	22	12
26	11	4	62	76	88
25	9	38	69	14	25
25	13	20	99	108	18
24	3	18	77	102	10
7	2	10	94	101	71
20	9	37	47	99	47
11	4	13	81	28	88
12	16	37	88	14	73
19	12	2	63	65	57
15	6	12	46	14	38
10	10	3	75	92	30
17	16	18	19	13	8
11	15	6	32	110	28
5	14	16	100	63	61
12	17	24	11	88	43
23	10	16	121	38	67
3	6	51	5	93	19
17	1	29	44	59	38
8	9	37	121	50	6
22	2	27	46	102	12
2	13	43	100	106	81
4	1	17	51	68	5
8	11	4	19	105	47
4	15	23	99	33	8
20	18	38	96	26	82
9	18	48	20	72	50
20	16	30	126	62	36
26	15	8	9	116	61
13	15	45	76	103	62
22	8	46	4	105	50
13	6	5	13	112	55
2	3	34	83	63	35
5	12	42	31	46	42
17	7	43	92	58	21
15	15	28	37	109	79
26	2	46	26	67	37
17	2	36	81	68	32
12	7	37	11	57	77
5	14	9	55	26	2
26	13	6	123	63	4
21	4	11	123	100	54
26	11	6	91	40	29
8	13	35	101	25	49
7	2	47	9	26	70
17	14	46	123	62	51
14	18	18	56	61	86
25	16	8	7	77	7
26	18	18	100	14	51
21	8	32	103	4	89
19	8	22	58	34	58
4	12	6	4	101	34
21	1	30	81	58	14
25	5	10	95	111	21
3	7	9	32	39	69
18	18	47	42	105	48
25	13	34	15	51	13
23	6	21	79	96	35
10	7	31	13	1	4
23	7	2	63	100	48
14	17	23	9	5	10
15	15	33	36	20	53
6	16	34	72	106	82
6	1	39	13	13	53
26	2	30	33	71	3
18	9	9	77	99	25
14	7	39	100	60	59
7	4	33	2	71	23
20	12	4	124	76	43
23	8	39	91	68	51
19	9	17	89	58	81
26	10	38	86	78	76
6	13	16	63	83	45
8	3	13	123	9	77
2	13	8	79	84	72
20	6	37	74	58	49
6	10	24	36	40	13
14	16	49	51	90	35
26	1	7	42	80	59
19	9	25	44	91	66
15	6	3	39	88	87
14	1	18	126	61	65
22	8	6	7	14	20
19	4	13	56	75	70
12	3	7	110	94	43
7	12	43	58	7	3
15	15	37	109	97	34
2	5	35	53	113	75
16	14	49	117	87	65
23	6	26	11	82	23
25	10	38	86	102	32
7	8	17	49	63	22
13	8	31	82	95	44
4	11	7	11	87	11
22	10	27	12	115	51
16	16	20	15	70	49
24	13	25	72	68	62
15	17	11	125	99	9
14	17	27	88	50	50
25	15	46	82	21	43
15	17	48	82	19	18
19	9	7	121	43	7
23	18	4	81	71	40
10	1	44	27	85	85
19	16	4	46	92	44
26	16	13	71	43	76
13	8	14	63	82	64
23	8	25	56	73	77
18	13	22	39	76	13
2	17	9	119	42	47
17	8	36	46	107	61
3	7	29	62	98	28
7	4	14	11	115	34
9	17	33	44	28	51
12	13	8	104	96	42
14	16	27	15	46	51
20	12	48	69	46	56
2	12	44	111	51	24
6	4	46	2	50	18
6	7	11	28	33	57
3	10	31	20	92	27
20	3	27	48	25	40
24	1	18	1	68	82
19	6	3	33	96	36
12	2	15	89	112	83
20	1	51	33	44	84
6	5	36	64	27	21
6	5	30	35	64	1
11	16	50	90	108	10
17	16	24	93	104	14
20	16	27	93	113	64
5	18	38	85	46	18
24	5	20	119	77	45
6	6	12	124	33	20
3	16	26	20	52	78
17	8	21	20	2	86
23	16	28	18	115	13
21	14	34	108	50	5
8	15	31	107	74	74
1	8	35	66	24	2
2	7	36	70	82	83
20	5	47	31	116	41
10	8	19	116	60	4
15	2	46	37	92	64
5	14	34	18	104	33
12	4	30	116	68	6
22	9	16	20	74	51
4	12	49	101	69	23
23	1	9	6	79	44
4	15	39	90	86	89
23	5	43	12	44	36
23	6	35	117	61	61
20	14	21	68	50	79
24	6	43	45	7	27
5	4	19	42	66	74
12	4	15	94	116	57
2	7	40	5	91	82
17	18	34	47	66	73
3	5	39	111	114	44
2	4	8	113	87	75
16	5	20	103	40	20
9	4	17	84	109	27
19	4	6	105	36	69
11	12	4	64	74	14
12	13	2	103	111	2
12	1	37	106	93	62
5	1	15	18	80	73
9	7	38	70	58	72
17	8	6	25	72	46
13	11	26	37	26	18
5	6	7	20	1	61
4	4	22	32	67	48
16	4	22	67	64	60
12	3	51	51	113	1
8	14	10	34	95	5
1	10	48	7	88	6
15	15	33	75	29	28
10	9	19	100	64	45
6	11	43	9	96	57
19	10	3	114	26	51
6	13	24	81	11	46
24	8	42	70	19	84
4	3	44	122	91	24
25	7	48	36	113	51
10	9	50	67	94	87
15	1	18	51	96	71
12	7	29	100	66	58
2	6	23	2	20	68
21	2	14	70	89	48
24	9	35	61	114	50
19	2	44	3	98	26
10	13	28	32	79	43
6	5	40	107	47	21
16	6	48	26	90	8
21	9	36	94	88	33
13	13	3	6	114	59
2	6	38	97	20	72
16	5	29	109	61	60
25	9	17	98	19	50
8	16	31	1	78	14
22	6	45	71	56	86
12	12	1	58	22	82
26	14	40	93	106	6
4	9	41	11	94	35
9	7	29	83	72	29
14	18	25	56	81	35
4	6	14	103	61	42
6	5	49	69	61	73
25	6	11	63	64	69
12	2	23	59	23	32
22	8	9	15	34	55
21	14	30	86	85	74
17	5	12	9	65	36
10	3	51	38	13	73
8	10	47	20	50	69
26	4	49	27	44	23
24	18	21	60	32	53
6	8	45	84	115	74
16	15	47	91	75	41
1	17	17	109	101	86
26	15	35	5	14	66
4	18	26	1	91	60
14	9	50	50	108	67
14	17	51	123	89	22
7	2	27	70	30	23
14	16	39	84	55	66
2	17	30	122	9	59
6	10	42	69	111	6
8	1	24	63	7	21
25	2	6	118	6	24
8	8	42	81	47	71
7	7	46	83	48	66
26	15	28	95	90	44
2	4	21	66	96	82
7	13	13	82	61	6
6	15	17	7	60	70
2	4	23	106	15	65
15	4	18	70	79	70
12	3	48	30	116	26
9	1	39	60	77	75
11	6	6	47	27	14
26	6	21	124	59	7
10	16	38	103	85	37
26	9	15	8	10	4
16	14	17	116	65	52
2	5	34	7	74	82
1	10	50	98	77	34
19	11	15	97	33	71
22	4	13	71	37	47
24	9	5	37	104	8
22	4	22	91	3	9
13	11	13	22	52	51
7	18	50	79	37	83
20	10	32	97	38	34
3	3	4	11	64	28
12	14	42	97	28	70
18	9	17	34	36	20
17	9	44	105	41	87
13	3	40	13	53	47
8	7	5	93	78	24
21	2	14	31	76	4
1	2	37	47	73	71
1	8	29	58	98	76
15	18	28	8	76	89
16	2	45	89	84	20
2	9	18	87	34	53
11	15	33	17	50	85
9	9	46	41	38	7
5	6	18	26	44	24
12	4	9	113	15	19
11	11	22	41	73	41
18	7	31	5	26	67
21	13	32	41	98	82
12	18	34	10	29	66
5	1	30	89	21	55
14	17	33	66	78	47
25	1	28	65	59	5
20	8	41	72	40	40
2	18	49	98	97	66
12	1	11	59	9	80
8	18	35	85	93	86
20	7	3	14	20	21
18	8	7	24	74	56
8	17	18	36	2	56
26	9	50	57	87	42
11	10	7	80	98	59
19	14	4	31	83	75
7	4	42	109	93	16
8	11	38	71	92	23
9	18	24	119	26	65
1	5	46	61	88	64
6	18	16	94	62	9
19	8	8	120	53	26
2	8	28	72	99	52
21	12	4	73	101	20
22	5	30	29	94	75
25	8	49	105	58	12
4	4	25	85	21	45
24	16	15	77	87	79
25	9	36	4	33	43
12	6	31	8	104	22
1	17	17	51	64	20
5	16	39	39	11	12
26	5	51	22	110	14
18	10	40	25	54	74
2	6	22	97	50	14
21	10	4	81	63	82
21	8	36	50	61	20
9	14	22	28	55	3
20	16	9	48	20	66
26	7	35	21	67	42
15	14	11	105	64	14
21	14	19	119	37	17
22	10	46	6	56	38
7	18	44	116	54	63
1	14	13	112	2	63
2	18	23	3	60	39
1	15	35	72	75	39
10	13	20	105	98	16
4	4	33	40	84	76
7	15	11	23	89	45
21	14	36	56	30	48
5	11	15	112	100	5
3	9	37	113	98	65
16	15	33	60	101	79
22	11	5	30	53	58
14	4	34	30	77	40
4	6	45	125	2	11
14	5	28	38	29	25
7	1	38	39	6	78
21	1	44	82	39	16
6	6	20	35	16	19
20	5	51	52	98	24
20	2	41	104	45	54
2	14	48	14	43	39
23	17	46	111	81	62
22	16	29	11	104	47
6	6	46	72	70	17
5	3	17	48	103	70
25	7	10	27	67	26
15	5	4	116	28	10
14	13	17	96	20	63
26	15	35	22	57	2
25	17	40	82	68	61
4	5	16	81	39	38
17	17	26	100	98	5
10	13	45	37	106	84
8	6	51	78	20	47
12	10	33	105	106	73
8	3	34	104	44	79
2	16	9	18	6	9
19	7	30	40	113	34
13	7	38	103	96	9
1	17	43	2	83	46
18	11	22	69	13	70
11	9	14	8	7	75
4	7	38	38	91	19
18	10	41	122	32	46
25	16	5	102	33	62
3	5	48	47	95	69
14	6	43	124	90	87
10	11	50	51	45	82
7	4	24	107	95	28
16	3	51	69	39	50
25	4	3	10	16	89
8	12	1	79	1	88
12	3	48	83	80	89
2	5	21	37	42	86
12	13	24	36	42	28
24	10	31	93	74	72
11	12	20	54	49	84
26	10	51	116	11	35
18	8	7	84	82	65
5	13	7	115	60	62
19	15	1	94	73	31
17	4	23	75	37	33
13	5	24	77	68	22
22	15	19	96	102	84
7	3	48	101	43	67
8	16	2	44	105	78
3	6	10	19	107	29
2	11	10	56	16	17
1	12	4	119	34	60
10	10	47	38	108	56
22	15	43	58	1	5
13	9	5	81	16	13
25	2	30	68	99	51
26	6	28	117	96	70
3	4	38	112	26	50
3	12	31	13	108	35
9	17	49	103	92	49
21	3	39	51	102	28
11	5	17	12	98	3
7	18	23	81	3	79
26	18	19	53	30	2
12	6	11	34	23	52
9	3	32	81	79	57
12	10	16	17	75	4
6	16	49	58	77	8
26	16	11	78	108	65
7	15	32	89	88	73
4	17	2	116	75	67
10	17	40	4	104	4
10	14	9	102	95	81
11	10	22	69	89	77
16	8	26	52	10	27
25	5	7	121	92	12
7	10	1	40	3	31
22	6	22	98	73	29
8	13	8	121	95	72
17	6	10	114	50	75
10	3	32	126	53	10
26	8	32	71	18	53
16	9	31	53	41	3
24	6	19	89	86	74
16	5	33	90	95	32
6	1	4	108	67	41
12	2	47	58	61	26
19	9	40	91	26	48
11	5	21	3	21	27
17	7	20	76	75	75
9	6	10	54	45	86
24	11	33	108	46	29
11	10	51	49	105	66
26	10	17	68	78	58
26	14	41	65	94	68
15	10	34	46	82	2
17	18	31	13	114	32
16	13	27	97	116	30
12	6	2	62	45	83
21	14	48	101	93	37
16	9	3	81	87	14
22	2	49	1	76	57
13	18	27	109	42	6
12	9	48	45	70	43
1	1	39	75	5	78
3	13	43	35	103	21
8	9	33	86	50	71
11	14	27	111	88	85
13	8	46	23	5	14
7	10	24	20	29	54
4	8	45	73	80	24
7	12	2	119	110	54
4	6	30	8	16	70
3	5	23	122	113	77
5	18	47	33	24	56
8	3	8	38	14	61
16	18	33	47	9	40
15	14	9	103	112	66
1	16	13	54	82	14
4	13	25	3	8	8
18	4	32	126	49	88
26	9	34	32	56	25
12	10	16	12	97	81
20	10	39	120	101	61
3	17	28	83	46	85
6	11	35	19	62	20
1	8	17	8	87	81
13	7	3	39	18	50
21	2	29	9	17	30
7	17	1	121	34	52
9	2	48	35	80	81
26	4	8	66	106	44
12	12	40	89	94	50
25	7	3	97	104	42
9	15	6	74	66	48
11	8	13	49	66	17
19	18	24	9	77	79
24	4	2	91	31	69
2	10	37	122	42	88
9	7	3	91	10	12
1	3	3	2	82	9
16	11	33	74	68	77
23	6	4	74	38	67
14	5	47	115	40	22
2	17	35	55	101	22
5	7	34	7	10	45
6	10	29	10	83	70
21	2	21	70	60	86
2	13	29	68	110	5
8	8	8	68	46	46
25	5	5	67	50	67
1	18	48	51	61	55
10	6	32	66	89	75
2	1	38	111	64	11
12	12	23	60	10	89
18	10	42	6	96	34
22	11	6	98	10	7
23	14	25	82	11	36
14	2	21	105	61	75
2	3	18	46	112	36
15	8	42	58	71	31
25	12	43	5	65	18
8	7	3	89	26	32
20	15	33	120	11	51
2	9	28	25	13	12
11	16	6	106	105	21
24	7	41	125	5	50
3	7	30	94	1	86
18	13	26	39	49	65
21	6	47	4	84	36
19	8	11	84	27	58
17	9	25	99	66	66
5	13	13	55	31	78
2	2	22	124	18	79
21	7	13	68	65	68
9	1	51	123	64	80
22	11	46	111	14	29
2	3	31	91	28	24
17	15	36	7	64	12
5	2	49	75	69	89
23	14	36	89	107	39
22	1	36	66	34	28
13	2	19	14	47	56
4	10	39	62	103	63
5	15	26	3	51	20
16	9	42	120	69	33
11	18	4	119	95	76
17	12	18	48	93	17
23	9	14	114	100	47
8	15	29	68	82	32
20	2	48	117	37	1
25	12	36	81	4	54
24	13	50	18	27	88
26	2	8	118	106	48
7	7	11	26	21	69
22	4	44	32	58	2
10	2	18	60	82	59
21	3	16	78	102	85
11	11	8	62	33	47
17	8	43	45	74	21
18	14	29	7	51	35
13	15	12	94	48	87
18	4	2	111	69	1
11	8	22	93	88	41
26	5	1	36	28	60
5	16	7	62	48	81
21	3	37	7	26	83
17	14	36	48	33	45
4	15	23	56	45	18
9	18	6	65	16	37
2	13	16	106	51	4
20	10	35	8	73	25
2	8	12	6	59	41
25	13	6	32	102	67
18	12	17	43	11	72
3	9	19	102	75	68
4	11	40	49	92	58
21	18	6	42	25	10
24	1	31	74	54	65
10	4	46	52	79	77
16	8	9	36	75	63
11	12	22	5	81	87
18	6	26	104	49	26
13	11	34	42	56	19
12	3	23	69	80	15
1	5	37	103	15	47
16	3	21	11	34	56
20	4	48	5	20	60
6	6	30	48	79	58
17	2	31	37	18	10
16	8	39	65	33	18
22	6	12	96	14	7
19	17	3	5	101	25
2	13	32	120	107	89
17	15	25	105	26	63
8	3	4	59	58	43
9	15	17	49	24	45
17	16	6	84	25	87
11	9	13	124	98	80
3	16	22	30	69	31
17	15	38	55	111	63
7	5	43	14	109	40
26	6	44	68	77	72
12	14	8	83	89	15
13	10	5	10	6	55
4	16	48	60	81	19
16	15	49	92	18	27
12	16	33	24	10	86
